mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible
32	30	349/4	349/4	0.25	0	0	Chord	12/16	1	1	1/16	1/16	1	578						
32	30	175/2	175/2	0.25	1/16	1/16	Chord	12/16	1	1	1/16	1/16	1	579						
32	30	351/4	351/4	0.25	1/8	1/8	Chord	12/16	1	1	1/16	1/16	1	580						
32	30	88	88	0.25	3/16	3/16	Chord	12/16	1	1	1/16	1/16	1	581						
32	30	353/4	353/4	0.25	1/4	1/4	Chord	12/16	1	1	1/16	1/16	1	582						
32	30	177/2	177/2	0.25	5/16	5/16	Chord	12/16	1	1	1/16	1/16	1	583						
32	30	355/4	355/4	0.75	3/8	3/8	Chord	12/16	1	1	3/16	1/8	3/2	584						
32	30	90	90	0.25	11/16	11/16	Chord	12/16	1	1	1/16	1/16	1	585						
32	30	349/4	349/4	0.25	0	0	Chord	12/16	2	2	1/16	1/16	1	586						
32	30	175/2	175/2	0.25	1/16	1/16	Chord	12/16	2	2	1/16	1/16	1	587						
32	30	351/4	351/4	0.25	1/8	1/8	Chord	12/16	2	2	1/16	1/16	1	588						
32	30	88	88	0.25	3/16	3/16	Chord	12/16	2	2	1/16	1/16	1	589						
32	30	353/4	353/4	0.25	1/4	1/4	Chord	12/16	2	2	1/16	1/16	1	590						
32	30	177/2	177/2	0.25	5/16	5/16	Chord	12/16	2	2	1/16	1/16	1	591						
32	30	355/4	355/4	0.25	3/8	3/8	Chord	12/16	2	2	1/16	1/16	1	592						
32	30	89	89	0.25	7/16	7/16	Chord	12/16	2	2	1/16	1/16	1	593						
32	30	357/4	357/4	0.25	1/2	1/2	Chord	12/16	2	2	1/16	1/16	1	594						
32	30	179/2	179/2	0.25	9/16	9/16	Chord	12/16	2	2	1/16	1/16	1	595						
32	30	359/4	359/4	0.25	5/8	5/8	Chord	12/16	2	2	1/16	1/16	1	596						
32	30	90	90	0.25	11/16	11/16	Chord	12/16	2	2	1/16	1/16	1	597						
33	31	361/4	361/4	0.25	0	0	Chord	12/16	1	1	1/16	1/16	1	598						
33	31	181/2	181/2	0.25	1/16	1/16	Chord	12/16	1	1	1/16	1/16	1	599						
33	31	363/4	363/4	0.25	1/8	1/8	Chord	12/16	1	1	1/16	1/16	1	600						
33	31	91	91	0.25	3/16	3/16	Chord	12/16	1	1	1/16	1/16	1	601						
33	31	365/4	365/4	0.25	1/4	1/4	Chord	12/16	1	1	1/16	1/16	1	602						
33	31	183/2	183/2	0.25	5/16	5/16	Chord	12/16	1	1	1/16	1/16	1	603						
33	31	367/4	367/4	0.5	3/8	3/8	Chord	12/16	2	1	1/8	1/8	1	604						
33	31	369/4	369/4	0.25	1/2	1/2	Chord	12/16	2	1	1/16	1/16	1	605						
33	31	185/2	185/2	0.5	9/16	9/16	Chord	12/16	2	1	1/8	1/8	1	606						
33	31	93	93	0.25	11/16	11/16	Chord	12/16	2	1	1/16	1/16	1	607						
33	31	361/4	361/4	0.75	0	0	Chord	12/16	2	2	3/16	1/8	3/2	608						
33	31	183/2	183/2	0.25	5/16	5/16	Chord	12/16	2	2	1/16	1/16	1	609						
33	31	367/4	367/4	0.25	3/8	3/8	Chord	12/16	2	2	1/16	1/16	1	610						
33	31	92	92	0.25	7/16	7/16	Chord	12/16	2	2	1/16	1/16	1	611						
33	31	369/4	369/4	0.25	1/2	1/2	Chord	12/16	2	2	1/16	1/16	1	612						
33	31	185/2	185/2	0.25	9/16	9/16	Chord	12/16	2	2	1/16	1/16	1	613						
33	31	371/4	371/4	0.25	5/8	5/8	Chord	12/16	2	2	1/16	1/16	1	614						
33	31	93	93	0.25	11/16	11/16	Chord	12/16	2	2	1/16	1/16	1	615						
34	32	96	96	0.25	11/16	11/16	Chord	12/16	1	1	1/16	1/16	1	616						
34	32	373/4	373/4	0.25	0	0	Chord	12/16	2	1	1/16	1/16	1	617						
34	32	187/2	187/2	0.25	1/16	1/16	Chord	12/16	2	1	1/16	1/16	1	618						
34	32	375/4	375/4	0.25	1/8	1/8	Chord	12/16	2	1	1/16	1/16	1	619						
34	32	94	94	0.25	3/16	3/16	Chord	12/16	2	1	1/16	1/16	1	620						
34	32	377/4	377/4	0.25	1/4	1/4	Chord	12/16	2	1	1/16	1/16	1	621						
34	32	189/2	189/2	0.25	5/16	5/16	Chord	12/16	2	1	1/16	1/16	1	622						
34	32	379/4	379/4	0.5	3/8	3/8	Chord	12/16	2	1	1/8	1/8	1	623						
34	32	381/4	381/4	0.25	1/2	1/2	Chord	12/16	2	1	1/16	1/16	1	624						
34	32	191/2	191/2	0.75	9/16	9/16	Chord	12/16	2	1	3/16	1/8	3/2	625						
34	32	373/4	373/4	0.75	0	0	Chord	12/16	2	2	3/16	1/8	3/2	626						
34	32	189/2	189/2	0.25	5/16	5/16	Chord	12/16	2	2	1/16	1/16	1	627						
34	32	379/4	379/4	0.25	3/8	3/8	Chord	12/16	2	2	1/16	1/16	1	628						
34	32	95	95	0.25	7/16	7/16	Chord	12/16	2	2	1/16	1/16	1	629						
34	32	381/4	381/4	0.25	1/2	1/2	Chord	12/16	2	2	1/16	1/16	1	630						
34	32	191/2	191/2	0.25	9/16	9/16	Chord	12/16	2	2	1/16	1/16	1	631						
34	32	383/4	383/4	0.25	5/8	5/8	Chord	12/16	2	2	1/16	1/16	1	632						
34	32	96	96	0.25	11/16	11/16	Chord	12/16	2	2	1/16	1/16	1	633						
35	33	385/4	385/4	0.25	0	0	Chord	12/16	1	1	1/16	1/16	1	634						
35	33	193/2	193/2	0.25	1/16	1/16	Chord	12/16	1	1	1/16	1/16	1	635						
35	33	387/4	387/4	0.25	1/8	1/8	Chord	12/16	1	1	1/16	1/16	1	636						
35	33	97	97	0.25	3/16	3/16	Chord	12/16	1	1	1/16	1/16	1	637						
35	33	389/4	389/4	0.25	1/4	1/4	Chord	12/16	1	1	1/16	1/16	1	638						
35	33	195/2	195/2	0.25	5/16	5/16	Chord	12/16	1	1	1/16	1/16	1	639						
35	33	391/4	391/4	0.25	3/8	3/8	Chord	12/16	1	1	1/16	1/16	1	640						
35	33	98	98	0.25	7/16	7/16	Chord	12/16	1	1	1/16	1/16	1	641						
35	33	393/4	393/4	0.25	1/2	1/2	Chord	12/16	1	1	1/16	1/16	1	642						
35	33	197/2	197/2	0.25	9/16	9/16	Chord	12/16	1	1	1/16	1/16	1	643						
35	33	395/4	395/4	0.25	5/8	5/8	Chord	12/16	1	1	1/16	1/16	1	644						
35	33	99	99	0.25	11/16	11/16	Chord	12/16	1	1	1/16	1/16	1	645						
35	33	385/4	385/4	0.5	0	0	Chord	12/16	2	1	1/8	1/8	1	646						
35	33	387/4	387/4	0.25	1/8	1/8	Chord	12/16	2	1	1/16	1/16	1	647						
35	33	97	97	0.75	3/16	3/16	Chord	12/16	2	1	3/16	1/8	3/2	648						
35	33	391/4	391/4	0.5	3/8	3/8	Chord	12/16	2	1	1/8	1/8	1	649						
35	33	393/4	393/4	0.25	1/2	1/2	Chord	12/16	2	1	1/16	1/16	1	650						
35	33	197/2	197/2	0.75	9/16	9/16	Chord	12/16	2	1	3/16	1/8	3/2	651						
35	33	385/4	385/4	0.75	0	0	Chord	12/16	2	2	3/16	1/8	3/2	652						
35	33	97	97	0.5	3/16	3/16	Chord	12/16	2	2	1/8	1/8	1	653						
35	33	195/2	195/2	0.25	5/16	5/16	Chord	12/16	2	2	1/16	1/16	1	654						
35	33	391/4	391/4	0.75	3/8	3/8	Chord	12/16	2	2	3/16	1/8	3/2	655						
35	33	197/2	197/2	0.5	9/16	9/16	Chord	12/16	2	2	1/8	1/8	1	656						
35	33	99	99	0.25	11/16	11/16	Chord	12/16	2	2	1/16	1/16	1	657						
36	34	397/4	397/4	0.25	0	0	Chord	12/16	1	1	1/16	1/16	1	658						
36	34	199/2	199/2	0.25	1/16	1/16	Chord	12/16	1	1	1/16	1/16	1	659						
36	34	399/4	399/4	0.25	1/8	1/8	Chord	12/16	1	1	1/16	1/16	1	660						
36	34	100	100	0.5	3/16	3/16	Chord	12/16	1	1	1/8	1/8	1	661						
36	34	201/2	201/2	0.25	5/16	5/16	Chord	12/16	1	1	1/16	1/16	1	662						
36	34	403/4	403/4	0.25	3/8	3/8	Chord	12/16	1	1	1/16	1/16	1	663						
36	34	101	101	0.25	7/16	7/16	Chord	12/16	1	1	1/16	1/16	1	664						
36	34	405/4	405/4	0.25	1/2	1/2	Chord	12/16	1	1	1/16	1/16	1	665						
36	34	203/2	203/2	0.5	9/16	9/16	Chord	12/16	1	1	1/8	1/8	1	666						
36	34	102	102	0.25	11/16	11/16	Chord	12/16	1	1	1/16	1/16	1	667						
36	34	397/4	397/4	0.25	0	0	Chord	12/16	2	1	1/16	1/16	1	668						
36	34	199/2	199/2	0.25	1/16	1/16	Chord	12/16	2	1	1/16	1/16	1	669						
36	34	399/4	399/4	0.25	1/8	1/8	Chord	12/16	2	1	1/16	1/16	1	670						
36	34	100	100	0.25	3/16	3/16	Chord	12/16	2	1	1/16	1/16	1	671						
36	34	401/4	401/4	0.25	1/4	1/4	Chord	12/16	2	1	1/16	1/16	1	672						
36	34	201/2	201/2	0.25	5/16	5/16	Chord	12/16	2	1	1/16	1/16	1	673						
36	34	403/4	403/4	0.25	3/8	3/8	Chord	12/16	2	1	1/16	1/16	1	674						
36	34	101	101	0.25	7/16	7/16	Chord	12/16	2	1	1/16	1/16	1	675						
36	34	405/4	405/4	0.25	1/2	1/2	Chord	12/16	2	1	1/16	1/16	1	676						
36	34	203/2	203/2	0.25	9/16	9/16	Chord	12/16	2	1	1/16	1/16	1	677						
36	34	407/4	407/4	0.25	5/8	5/8	Chord	12/16	2	1	1/16	1/16	1	678						
36	34	102	102	0.25	11/16	11/16	Chord	12/16	2	1	1/16	1/16	1	679						
36	34	397/4	397/4	0.75	0	0	Chord	12/16	2	2	3/16	1/8	3/2	680						
37	35	409/4	409/4	0.25	0	0	Chord	12/16	1	1	1/16	1/16	1	681						
37	35	205/2	205/2	0.25	1/16	1/16	Chord	12/16	1	1	1/16	1/16	1	682						
37	35	411/4	411/4	0.25	1/8	1/8	Chord	12/16	1	1	1/16	1/16	1	683						
37	35	103	103	0.25	3/16	3/16	Chord	12/16	1	1	1/16	1/16	1	684						
37	35	413/4	413/4	0.25	1/4	1/4	Chord	12/16	1	1	1/16	1/16	1	685						
37	35	207/2	207/2	0.25	5/16	5/16	Chord	12/16	1	1	1/16	1/16	1	686						
37	35	415/4	415/4	0.25	3/8	3/8	Chord	12/16	1	1	1/16	1/16	1	687						
37	35	104	104	0.25	7/16	7/16	Chord	12/16	1	1	1/16	1/16	1	688						
37	35	417/4	417/4	0.25	1/2	1/2	Chord	12/16	1	1	1/16	1/16	1	689						
37	35	209/2	209/2	0.25	9/16	9/16	Chord	12/16	1	1	1/16	1/16	1	690						
37	35	419/4	419/4	0.25	5/8	5/8	Chord	12/16	1	1	1/16	1/16	1	691						
37	35	105	105	0.25	11/16	11/16	Chord	12/16	1	1	1/16	1/16	1	692						
37	35	409/4	409/4	0.25	0	0	Chord	12/16	2	2	1/16	1/16	1	693						
37	35	205/2	205/2	0.25	1/16	1/16	Chord	12/16	2	2	1/16	1/16	1	694						
37	35	411/4	411/4	0.25	1/8	1/8	Chord	12/16	2	2	1/16	1/16	1	695						
37	35	103	103	0.25	3/16	3/16	Chord	12/16	2	2	1/16	1/16	1	696						
37	35	413/4	413/4	0.25	1/4	1/4	Chord	12/16	2	2	1/16	1/16	1	697						
37	35	207/2	207/2	0.25	5/16	5/16	Chord	12/16	2	2	1/16	1/16	1	698						
37	35	415/4	415/4	0.25	3/8	3/8	Chord	12/16	2	2	1/16	1/16	1	699						
37	35	104	104	0.25	7/16	7/16	Chord	12/16	2	2	1/16	1/16	1	700						
37	35	417/4	417/4	0.25	1/2	1/2	Chord	12/16	2	2	1/16	1/16	1	701						
37	35	209/2	209/2	0.25	9/16	9/16	Chord	12/16	2	2	1/16	1/16	1	702						
37	35	419/4	419/4	0.25	5/8	5/8	Chord	12/16	2	2	1/16	1/16	1	703						
37	35	105	105	0.25	11/16	11/16	Chord	12/16	2	2	1/16	1/16	1	704						
38	36	421/4	421/4	0.25	0	0	Chord	12/16	1	2	1/16	1/16	1	705						
38	36	211/2	211/2	0.25	1/16	1/16	Chord	12/16	1	2	1/16	1/16	1	706						
38	36	423/4	423/4	0.25	1/8	1/8	Chord	12/16	1	2	1/16	1/16	1	707						
38	36	106	106	0.25	3/16	3/16	Chord	12/16	1	2	1/16	1/16	1	708						
38	36	425/4	425/4	0.25	1/4	1/4	Chord	12/16	1	2	1/16	1/16	1	709						
38	36	213/2	213/2	0.25	5/16	5/16	Chord	12/16	1	2	1/16	1/16	1	710						
38	36	427/4	427/4	0.25	3/8	3/8	Chord	12/16	1	2	1/16	1/16	1	711						
38	36	107	107	0.25	7/16	7/16	Chord	12/16	1	2	1/16	1/16	1	712						
38	36	429/4	429/4	0.25	1/2	1/2	Chord	12/16	1	2	1/16	1/16	1	713						
38	36	215/2	215/2	0.25	9/16	9/16	Chord	12/16	1	2	1/16	1/16	1	714						
38	36	431/4	431/4	0.25	5/8	5/8	Chord	12/16	1	2	1/16	1/16	1	715						
38	36	108	108	0.25	11/16	11/16	Chord	12/16	1	2	1/16	1/16	1	716						
38	36	421/4	421/4	0.25	0	0	Chord	12/16	2	2	1/16	1/16	1	717						
38	36	211/2	211/2	0.25	1/16	1/16	Chord	12/16	2	2	1/16	1/16	1	718						
38	36	423/4	423/4	0.25	1/8	1/8	Chord	12/16	2	2	1/16	1/16	1	719						
38	36	106	106	0.25	3/16	3/16	Chord	12/16	2	2	1/16	1/16	1	720						
38	36	425/4	425/4	0.25	1/4	1/4	Chord	12/16	2	2	1/16	1/16	1	721						
38	36	213/2	213/2	0.25	5/16	5/16	Chord	12/16	2	2	1/16	1/16	1	722						
38	36	427/4	427/4	0.25	3/8	3/8	Chord	12/16	2	2	1/16	1/16	1	723						
38	36	107	107	0.25	7/16	7/16	Chord	12/16	2	2	1/16	1/16	1	724						
38	36	429/4	429/4	0.25	1/2	1/2	Chord	12/16	2	2	1/16	1/16	1	725						
38	36	215/2	215/2	0.25	9/16	9/16	Chord	12/16	2	2	1/16	1/16	1	726						
38	36	431/4	431/4	0.25	5/8	5/8	Chord	12/16	2	2	1/16	1/16	1	727						
38	36	108	108	0.25	11/16	11/16	Chord	12/16	2	2	1/16	1/16	1	728						
39	37	433/4	433/4	0.25	0	0	Chord	12/16	1	2	1/16	1/16	1	729						
39	37	217/2	217/2	0.25	1/16	1/16	Chord	12/16	1	2	1/16	1/16	1	730						
39	37	435/4	435/4	0.25	1/8	1/8	Chord	12/16	1	2	1/16	1/16	1	731						
39	37	109	109	0.25	3/16	3/16	Chord	12/16	1	2	1/16	1/16	1	732						
39	37	437/4	437/4	0.25	1/4	1/4	Chord	12/16	1	2	1/16	1/16	1	733						
39	37	219/2	219/2	0.25	5/16	5/16	Chord	12/16	1	2	1/16	1/16	1	734						
39	37	439/4	439/4	0.25	3/8	3/8	Chord	12/16	1	2	1/16	1/16	1	735						
39	37	110	110	0.25	7/16	7/16	Chord	12/16	1	2	1/16	1/16	1	736						
39	37	441/4	441/4	0.25	1/2	1/2	Chord	12/16	1	2	1/16	1/16	1	737						
39	37	221/2	221/2	0.25	9/16	9/16	Chord	12/16	1	2	1/16	1/16	1	738						
39	37	443/4	443/4	0.25	5/8	5/8	Chord	12/16	1	2	1/16	1/16	1	739						
39	37	111	111	0.25	11/16	11/16	Chord	12/16	1	2	1/16	1/16	1	740						
39	37	433/4	433/4	0.25	0	0	Chord	12/16	2	2	1/16	1/16	1	741						
39	37	217/2	217/2	0.25	1/16	1/16	Chord	12/16	2	2	1/16	1/16	1	742						
39	37	435/4	435/4	0.25	1/8	1/8	Chord	12/16	2	2	1/16	1/16	1	743						
39	37	109	109	0.25	3/16	3/16	Chord	12/16	2	2	1/16	1/16	1	744						
39	37	437/4	437/4	0.25	1/4	1/4	Chord	12/16	2	2	1/16	1/16	1	745						
39	37	219/2	219/2	0.25	5/16	5/16	Chord	12/16	2	2	1/16	1/16	1	746						
39	37	439/4	439/4	0.25	3/8	3/8	Chord	12/16	2	2	1/16	1/16	1	747						
39	37	110	110	0.25	7/16	7/16	Chord	12/16	2	2	1/16	1/16	1	748						
39	37	441/4	441/4	0.25	1/2	1/2	Chord	12/16	2	2	1/16	1/16	1	749						
39	37	221/2	221/2	0.25	9/16	9/16	Chord	12/16	2	2	1/16	1/16	1	750						
39	37	443/4	443/4	0.25	5/8	5/8	Chord	12/16	2	2	1/16	1/16	1	751						
39	37	111	111	0.25	11/16	11/16	Chord	12/16	2	2	1/16	1/16	1	752						
40	38	445/4	445/4	0.25	0	0	Chord	12/16	1	1	1/16	1/16	1	753						
40	38	223/2	223/2	0.25	1/16	1/16	Chord	12/16	1	1	1/16	1/16	1	754						
40	38	447/4	447/4	0.25	1/8	1/8	Chord	12/16	1	1	1/16	1/16	1	755						
40	38	112	112	0.25	3/16	3/16	Chord	12/16	1	1	1/16	1/16	1	756						
40	38	449/4	449/4	0.25	1/4	1/4	Chord	12/16	1	1	1/16	1/16	1	757						
40	38	225/2	225/2	0.25	5/16	5/16	Chord	12/16	1	1	1/16	1/16	1	758						
40	38	451/4	451/4	0.5	3/8	3/8	Chord	12/16	1	1	1/8	1/8	1	759						
40	38	451/4	451/4	0.25	3/8	3/8	Chord	12/16	1	2	1/16	1/16	1	760						
40	38	113	113	0.25	7/16	7/16	Chord	12/16	1	2	1/16	1/16	1	761						
40	38	453/4	453/4	0.25	1/2	1/2	Chord	12/16	1	2	1/16	1/16	1	762						
40	38	227/2	227/2	0.25	9/16	9/16	Chord	12/16	1	2	1/16	1/16	1	763						
40	38	455/4	455/4	0.25	5/8	5/8	Chord	12/16	1	2	1/16	1/16	1	764						
40	38	114	114	0.25	11/16	11/16	Chord	12/16	1	2	1/16	1/16	1	765						
40	38	445/4	445/4	0.25	0	0	Chord	12/16	2	1	1/16	1/16	1	766						
40	38	223/2	223/2	0.25	1/16	1/16	Chord	12/16	2	1	1/16	1/16	1	767						
40	38	447/4	447/4	0.25	1/8	1/8	Chord	12/16	2	1	1/16	1/16	1	768						
40	38	112	112	0.25	3/16	3/16	Chord	12/16	2	1	1/16	1/16	1	769						
40	38	449/4	449/4	0.25	1/4	1/4	Chord	12/16	2	1	1/16	1/16	1	770						
40	38	225/2	225/2	0.25	5/16	5/16	Chord	12/16	2	1	1/16	1/16	1	771						
40	38	114	114	0.25	11/16	11/16	Chord	12/16	2	2	1/16	1/16	1	772						
41	39	459/4	459/4	0.25	1/8	1/8	Chord	12/16	1	1	1/16	1/16	1	773						
41	39	115	115	0.75	3/16	3/16	Chord	12/16	1	1	3/16	1/8	3/2	774						
41	39	463/4	463/4	0.5	3/8	3/8	Chord	12/16	1	1	1/8	1/8	1	775						
41	39	465/4	465/4	0.25	1/2	1/2	Chord	12/16	1	1	1/16	1/16	1	776						
41	39	233/2	233/2	0.75	9/16	9/16	Chord	12/16	1	1	3/16	1/8	3/2	777						
41	39	457/4	457/4	0.75	0	0	Chord	12/16	1	2	3/16	1/8	3/2	778						
41	39	115	115	0.5	3/16	3/16	Chord	12/16	1	2	1/8	1/8	1	779						
41	39	231/2	231/2	0.25	5/16	5/16	Chord	12/16	1	2	1/16	1/16	1	780						
41	39	463/4	463/4	0.75	3/8	3/8	Chord	12/16	1	2	3/16	1/8	3/2	781						
41	39	233/2	233/2	0.5	9/16	9/16	Chord	12/16	1	2	1/8	1/8	1	782						
41	39	117	117	0.25	11/16	11/16	Chord	12/16	1	2	1/16	1/16	1	783						
41	39	457/4	457/4	0.25	0	0	Chord	12/16	2	1	1/16	1/16	1	784						
41	39	229/2	229/2	0.25	1/16	1/16	Chord	12/16	2	1	1/16	1/16	1	785						
41	39	459/4	459/4	0.25	1/8	1/8	Chord	12/16	2	1	1/16	1/16	1	786						
41	39	115	115	0.25	3/16	3/16	Chord	12/16	2	1	1/16	1/16	1	787						
41	39	461/4	461/4	0.25	1/4	1/4	Chord	12/16	2	1	1/16	1/16	1	788						
41	39	231/2	231/2	0.25	5/16	5/16	Chord	12/16	2	1	1/16	1/16	1	789						
41	39	463/4	463/4	0.25	3/8	3/8	Chord	12/16	2	1	1/16	1/16	1	790						
41	39	116	116	0.25	7/16	7/16	Chord	12/16	2	1	1/16	1/16	1	791						
41	39	465/4	465/4	0.25	1/2	1/2	Chord	12/16	2	1	1/16	1/16	1	792						
41	39	233/2	233/2	0.25	9/16	9/16	Chord	12/16	2	1	1/16	1/16	1	793						
41	39	467/4	467/4	0.25	5/8	5/8	Chord	12/16	2	1	1/16	1/16	1	794						
41	39	117	117	0.25	11/16	11/16	Chord	12/16	2	1	1/16	1/16	1	795						
42	40	469/4	469/4	0.75	0	0	Chord	12/16	1	1	3/16	1/8	3/2	796						
42	40	118	118	0.75	3/16	3/16	Chord	12/16	1	1	3/16	1/8	3/2	797						
42	40	475/4	475/4	0.75	3/8	3/8	Chord	12/16	1	1	3/16	1/8	3/2	798						
42	40	239/2	239/2	0.75	9/16	9/16	Chord	12/16	1	1	3/16	1/8	3/2	799						
42	40	469/4	469/4	0.25	0	0	Chord	12/16	1	2	1/16	1/16	1	800						
42	40	235/2	235/2	0.25	1/16	1/16	Chord	12/16	1	2	1/16	1/16	1	801						
42	40	471/4	471/4	0.25	1/8	1/8	Chord	12/16	1	2	1/16	1/16	1	802						
42	40	118	118	0.25	3/16	3/16	Chord	12/16	1	2	1/16	1/16	1	803						
42	40	473/4	473/4	0.25	1/4	1/4	Chord	12/16	1	2	1/16	1/16	1	804						
42	40	237/2	237/2	0.25	5/16	5/16	Chord	12/16	1	2	1/16	1/16	1	805						
42	40	475/4	475/4	0.25	3/8	3/8	Chord	12/16	1	2	1/16	1/16	1	806						
42	40	119	119	0.25	7/16	7/16	Chord	12/16	1	2	1/16	1/16	1	807						
42	40	477/4	477/4	0.25	1/2	1/2	Chord	12/16	1	2	1/16	1/16	1	808						
42	40	239/2	239/2	0.25	9/16	9/16	Chord	12/16	1	2	1/16	1/16	1	809						
42	40	479/4	479/4	0.25	5/8	5/8	Chord	12/16	1	2	1/16	1/16	1	810						
42	40	120	120	0.25	11/16	11/16	Chord	12/16	1	2	1/16	1/16	1	811						
42	40	469/4	469/4	0.25	0	0	Chord	12/16	2	1	1/16	1/16	1	812						
42	40	235/2	235/2	0.25	1/16	1/16	Chord	12/16	2	1	1/16	1/16	1	813						
42	40	471/4	471/4	0.25	1/8	1/8	Chord	12/16	2	1	1/16	1/16	1	814						
42	40	118	118	0.5	3/16	3/16	Chord	12/16	2	1	1/8	1/8	1	815						
42	40	237/2	237/2	0.25	5/16	5/16	Chord	12/16	2	1	1/16	1/16	1	816						
42	40	475/4	475/4	0.25	3/8	3/8	Chord	12/16	2	1	1/16	1/16	1	817						
42	40	119	119	0.25	7/16	7/16	Chord	12/16	2	1	1/16	1/16	1	818						
42	40	477/4	477/4	0.25	1/2	1/2	Chord	12/16	2	1	1/16	1/16	1	819						
42	40	239/2	239/2	0.5	9/16	9/16	Chord	12/16	2	1	1/8	1/8	1	820						
42	40	120	120	0.25	11/16	11/16	Chord	12/16	2	1	1/16	1/16	1	821						
43	41	481/4	481/4	0.75	0	0	Chord	12/16	1	1	3/16	1/8	3/2	822						
43	41	121	121	0.75	3/16	3/16	Chord	12/16	1	1	3/16	1/8	3/2	823						
43	41	487/4	487/4	1.5	3/8	3/8	Chord	12/16	1	1	3/8	1/4	3/2	824						
43	41	481/4	481/4	0.25	0	0	Chord	12/16	1	2	1/16	1/16	1	825						
43	41	241/2	241/2	0.25	1/16	1/16	Chord	12/16	1	2	1/16	1/16	1	826						
43	41	483/4	483/4	0.25	1/8	1/8	Chord	12/16	1	2	1/16	1/16	1	827						
43	41	121	121	0.25	3/16	3/16	Chord	12/16	1	2	1/16	1/16	1	828						
43	41	485/4	485/4	0.25	1/4	1/4	Chord	12/16	1	2	1/16	1/16	1	829						
43	41	243/2	243/2	0.25	5/16	5/16	Chord	12/16	1	2	1/16	1/16	1	830						
43	41	487/4	487/4	0.25	3/8	3/8	Chord	12/16	1	2	1/16	1/16	1	831						
43	41	122	122	0.25	7/16	7/16	Chord	12/16	1	2	1/16	1/16	1	832						
43	41	489/4	489/4	0.25	1/2	1/2	Chord	12/16	1	2	1/16	1/16	1	833						
43	41	245/2	245/2	0.25	9/16	9/16	Chord	12/16	1	2	1/16	1/16	1	834						
43	41	491/4	491/4	0.25	5/8	5/8	Chord	12/16	1	2	1/16	1/16	1	835						
43	41	123	123	0.25	11/16	11/16	Chord	12/16	1	2	1/16	1/16	1	836						
43	41	481/4	481/4	0.25	0	0	Chord	12/16	2	1	1/16	1/16	1	837						
43	41	241/2	241/2	0.25	1/16	1/16	Chord	12/16	2	1	1/16	1/16	1	838						
43	41	483/4	483/4	0.25	1/8	1/8	Chord	12/16	2	1	1/16	1/16	1	839						
43	41	121	121	0.25	3/16	3/16	Chord	12/16	2	1	1/16	1/16	1	840						
43	41	485/4	485/4	0.25	1/4	1/4	Chord	12/16	2	1	1/16	1/16	1	841						
43	41	243/2	243/2	0.25	5/16	5/16	Chord	12/16	2	1	1/16	1/16	1	842						
43	41	487/4	487/4	0.25	3/8	3/8	Chord	12/16	2	1	1/16	1/16	1	843						
43	41	122	122	0.25	7/16	7/16	Chord	12/16	2	1	1/16	1/16	1	844						
43	41	489/4	489/4	0.25	1/2	1/2	Chord	12/16	2	1	1/16	1/16	1	845						
43	41	245/2	245/2	0.25	9/16	9/16	Chord	12/16	2	1	1/16	1/16	1	846						
43	41	491/4	491/4	0.25	5/8	5/8	Chord	12/16	2	1	1/16	1/16	1	847						
43	41	123	123	0.25	11/16	11/16	Chord	12/16	2	1	1/16	1/16	1	848						
44	42	493/4	493/4	0.25	0	0	Chord	12/16	1	1	1/16	1/16	1	849						
44	42	247/2	247/2	0.25	1/16	1/16	Chord	12/16	1	1	1/16	1/16	1	850						
44	42	495/4	495/4	0.25	1/8	1/8	Chord	12/16	1	1	1/16	1/16	1	851						
44	42	124	124	0.25	3/16	3/16	Chord	12/16	1	1	1/16	1/16	1	852						
44	42	497/4	497/4	0.25	1/4	1/4	Chord	12/16	1	1	1/16	1/16	1	853						
44	42	249/2	249/2	0.25	5/16	5/16	Chord	12/16	1	1	1/16	1/16	1	854						
44	42	499/4	499/4	0.25	3/8	3/8	Chord	12/16	1	1	1/16	1/16	1	855						
44	42	125	125	0.25	7/16	7/16	Chord	12/16	1	1	1/16	1/16	1	856						
44	42	501/4	501/4	0.25	1/2	1/2	Chord	12/16	1	1	1/16	1/16	1	857						
44	42	251/2	251/2	0.25	9/16	9/16	Chord	12/16	1	1	1/16	1/16	1	858						
44	42	503/4	503/4	0.25	5/8	5/8	Chord	12/16	1	1	1/16	1/16	1	859						
44	42	126	126	0.25	11/16	11/16	Chord	12/16	1	1	1/16	1/16	1	860						
44	42	493/4	493/4	0.5	0	0	Chord	12/16	1	2	1/8	1/8	1	861						
44	42	493/4	493/4	0.75	0	0	Chord	12/16	2	1	3/16	1/8	3/2	862						
44	42	124	124	0.25	3/16	3/16	Chord	12/16	2	1	1/16	1/16	1	863						
44	42	497/4	497/4	0.25	1/4	1/4	Chord	12/16	2	1	1/16	1/16	1	864						
44	42	249/2	249/2	0.25	5/16	5/16	Chord	12/16	2	1	1/16	1/16	1	865						
44	42	499/4	499/4	0.25	3/8	3/8	Chord	12/16	2	1	1/16	1/16	1	866						
44	42	125	125	0.25	7/16	7/16	Chord	12/16	2	1	1/16	1/16	1	867						
44	42	501/4	501/4	0.25	1/2	1/2	Chord	12/16	2	1	1/16	1/16	1	868						
