mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	minDistance	offset	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
147	147	1/4	1/4	3/4	2	1	i6						a	i	V	i6	i		6					m	1	1	0, 4, 3		3.0	0.0	1	5	0.16666666666666666	0.0625	0.4375	0.125
147	147	1/2	1/2	3/4	2	1	#viio6						a	i	V	#viio6	#vii	o	6					o	1	1	5, 2, 8		8.0	5.0	2	4	0.3333333333333333	0.1875	0.3125	0.375
148	148	0	0	3/4	2	1	#vio6						a	i	V	#vio6	#vi	o	6					o	1	1	3, 0, 6		6.0	3.0	2	4	0.3333333333333333	0.1875	0.3125	0.375
148	148	1/4	1/4	3/4	2	1	#viio6						a	i	V	#viio6	#vii	o	6					o	1	1	5, 2, 8		8.0	5.0	2	4	0.3333333333333333	0.1875	0.3125	0.375
148	148	1/2	1/2	3/4	2	1	#vio6						a	i	V	#vio6	#vi	o	6					o	1	1	3, 0, 6		6.0	3.0	2	4	0.3333333333333333	0.1875	0.3125	0.375
149	149	0	0	3/4	2	1	V6]						a	i	V	V6	V		6					M	1	1	8, 5, 4		4.0	8.0	1	5	0.16666666666666666	0.0625	0.4375	0.125
149	149	1/4	1/4	3/4	2	1	iio					#viio6	a	i		iio	ii	o						o	1	1	5, 2, -1		5.0	5.0	0	2	0.0	0.0	0.125	0.0
149	149	3/8	3/8	3/4	2	1	i6						a	i		i6	i		6					m	1	1	0, 4, 3		3.0	0.0	0	4	0.0	0.0	0.25	0.0
149	149	1/2	1/2	3/4	2	1	#viio6						a	i		#viio6	#vii	o	6					o	1	1	5, 2, 8		8.0	5.0	0	4	0.0	0.0	0.25	0.0
149	149	5/8	5/8	3/4	2	1	#vio6						a	i		#vio6	#vi	o	6					o	1	1	3, 0, 6		6.0	3.0	0	4	0.0	0.0	0.25	0.0
150	150	0	0	3/4	2	1	#viio6						a	i		#viio6	#vii	o	6					o	1	1	5, 2, 8		8.0	5.0	2	6	0.25	0.125	0.375	0.25
150	150	1/4	1/4	3/4	2	1	V6						a	i		V6	V		6					M	1	1	8, 5, 4		4.0	8.0	2	6	0.25	0.125	0.375	0.25
150	150	1/2	1/2	3/4	2	1	iv6						a	i		iv6	iv		6					m	1	1	-1, 3, 2		2.0	-1.0	2	6	0.25	0.125	0.375	0.25
151	151	0	0	3/4	2	1	iio6						a	i		iio6	ii	o	6					o	1	1	2, -1, 5		5.0	2.0	2	6	0.25	0.125	0.375	0.25
151	151	1/4	1/4	3/4	2	1	#viio6						a	i		#viio6	#vii	o	6					o	1	1	5, 2, 8		8.0	5.0	2	6	0.25	0.125	0.375	0.25
151	151	1/2	1/2	3/4	2	1	V6						a	i		V6	V		6					M	1	1	8, 5, 4		4.0	8.0	1	4	0.2	0.0625	0.3125	0.16666666666666666
152	152	0	0	3/4	2	1	V[V7						a	i	V	V7	V		7					Mm7	1	1	4, 8, 5, 2		4.0	4.0	1	3	0.25	0.0625	0.375	0.14285714285714285
152	152	1/4	1/4	3/4	2	1	iio						a	i	V	iio	ii	o						o	1	1	5, 2, -1		5.0	5.0	1	3	0.25	0.0625	0.1875	0.25
152	152	1/2	1/2	3/4	2	1	#viio6						a	i	V	#viio6	#vii	o	6					o	1	1	5, 2, 8		8.0	5.0	1	3	0.25	0.0625	0.1875	0.25
153	153	0	0	3/4	2	1	iio6						a	i	V	iio6	ii	o	6					o	1	1	2, -1, 5		5.0	2.0	2	3	0.4	0.3125	0.1875	0.625
153	153	1/4	1/4	3/4	2	1	V2						a	i	V	V2	V		2					Mm7	1	1	2, 4, 8, 5		4.0	2.0	1	3	0.25	0.0625	0.1875	0.25
153	153	1/2	1/2	3/4	2	1	iio6						a	i	V	iio6	ii	o	6					o	1	1	2, -1, 5		5.0	2.0	1	3	0.25	0.0625	0.1875	0.25
154	154	0	0	3/4	2	1	V7						a	i	V	V7	V		7					Mm7	1	1	4, 8, 5, 2		4.0	4.0	1	4	0.2	0.0625	0.4375	0.125
154	154	1/4	1/4	3/4	2	1	V						a	i	V	V	V							M	1	1	4, 8, 5		4.0	4.0	1	3	0.25	0.0625	0.1875	0.25
154	154	1/2	1/2	3/4	2	1	#viio						a	i	V	#viio	#vii	o						o	1	1	8, 5, 2		8.0	8.0	1	3	0.25	0.0625	0.1875	0.25
155	155	0	0	3/4	2	1	V]						a	i	V	V	V							M	1	1	4, 8, 5		4.0	4.0	7	5	0.5833333333333334	0.4375	0.3125	0.5833333333333334
156	156	0	0	3/4	2	1	i|PAC}{						a	i		i	i					PAC	}{	m	1	1	3, 0, 4		3.0	3.0	0	6	0.0	0.0	0.875	0.0
156	156	1/2	1/2	3/4	2	1	V6/III						a	i		V6/III	V		6		III			M	1	1	5, 2, 1		1.0	5.0	1	3	0.25	0.0625	0.3125	0.16666666666666666
156	156	5/8	5/8	3/4	2	1	V7/III						a	i		V7/III	V		7		III			Mm7	1	1	1, 5, 2, -1		1.0	1.0	0	4	0.0	0.0	0.375	0.0
157	157	0	0	3/4	2	1	III						a	i		III	III							M	1	1	0, 4, 1		0.0	0.0	2	5	0.2857142857142857	0.125	0.625	0.16666666666666666
157	157	1/4	1/4	3/4	2	1	i						a	i		i	i							m	1	1	3, 0, 4		3.0	3.0	0	2	0.0	0.0	0.125	0.0
157	157	3/8	3/8	3/4	2	1	iv						a	i		iv	iv							m	1	1	2, -1, 3		2.0	2.0	0	4	0.0	0.0	0.375	0.0
157	157	1/2	1/2	3/4	2	1	i6						a	i		i6	i		6					m	1	1	0, 4, 3		3.0	0.0	0	4	0.0	0.0	0.375	0.0
157	157	5/8	5/8	3/4	2	1	#viio6						a	i		#viio6	#vii	o	6					o	1	1	5, 2, 8		8.0	5.0	0	4	0.0	0.0	0.375	0.0
158	158	0	0	3/4	2	1	i						a	i		i	i							m	1	1	3, 0, 4		3.0	3.0	2	6	0.25	0.125	0.625	0.16666666666666666
158	158	3/8	3/8	3/4	2	1	i6						a	i		i6	i		6					m	1	1	0, 4, 3		3.0	0.0	0	4	0.0	0.0	0.375	0.0
158	158	1/2	1/2	3/4	2	1	#viio6						a	i		#viio6	#vii	o	6					o	1	1	5, 2, 8		8.0	5.0	0	4	0.0	0.0	0.375	0.0
158	158	5/8	5/8	3/4	2	1	i						a	i		i	i							m	1	1	3, 0, 4		3.0	3.0	0	4	0.0	0.0	0.375	0.0
159	159	0	0	3/4	2	1	V7						a	i		V7	V		7					Mm7	1	1	4, 8, 5, 2		4.0	4.0	1	6	0.14285714285714285	0.0625	0.6875	0.08333333333333333
159	159	1/4	1/4	3/4	2	1	VI						a	i		VI	VI							M	1	1	-1, 3, 0		-1.0	-1.0	1	3	0.25	0.0625	0.3125	0.16666666666666666
159	159	3/8	3/8	3/4	2	1	ii%65						a	i		ii%65	ii	%	65					%7	1	1	2, -1, 3, 5		5.0	2.0	0	5	0.0	0.0	0.5	0.0
159	159	1/2	1/2	3/4	2	1	V(64)						a	i		V(64)	V			64				M	1	1	4, 3, 0		4.0	4.0	0	5	0.0	0.0	0.5	0.0
159	159	5/8	5/8	3/4	2	1	V7						a	i		V7	V		7					Mm7	1	1	4, 8, 5, 2		4.0	4.0	0	5	0.0	0.0	0.5	0.0
160	160	0	0	3/4	2	1	i}{						a	i		i	i						}{	m	1	1	3, 0, 4		3.0	3.0	1	3	0.25	0.0625	0.3125	0.16666666666666666
160	160	1/8	1/8	3/4	2	1	V						a	i		V	V							M	1	1	4, 8, 5		4.0	4.0	1	2	0.3333333333333333	0.0625	0.1875	0.25
160	160	1/4	1/4	3/4	2	1	i						a	i		i	i							m	1	1	3, 0, 4		3.0	3.0	1	2	0.3333333333333333	0.0625	0.1875	0.25
160	160	3/8	3/8	3/4	2	1	VI6						a	i		VI6	VI		6					M	1	1	3, 0, -1		-1.0	3.0	0	3	0.0	0.0	0.25	0.0
160	160	1/2	1/2	3/4	2	1	III6						a	i		III6	III		6					M	1	1	4, 1, 0		0.0	4.0	0	4	0.0	0.0	0.25	0.0
160	160	5/8	5/8	3/4	2	1	iio6						a	i		iio6	ii	o	6					o	1	1	2, -1, 5		5.0	2.0	0	4	0.0	0.0	0.25	0.0
161	161	0	0	3/4	2	1	V(64)						a	i		V(64)	V			64				M	1	1	4, 3, 0		4.0	4.0	2	4	0.3333333333333333	0.125	0.25	0.3333333333333333
161	161	3/16	3/16	3/4	2	1	V						a	i		V	V							M	1	1	4, 8, 5		4.0	4.0	0	2	0.0	0.0	0.125	0.0
161	161	1/4	1/4	3/4	2	1	i						a	i		i	i							m	1	1	3, 0, 4		3.0	3.0	1	3	0.25	0.0625	0.1875	0.25
161	161	3/8	3/8	3/4	2	1	iv65						a	i		iv65	iv		65					mm7	1	1	-1, 3, 0, 2		2.0	-1.0	0	4	0.0	0.0	0.25	0.0
161	161	1/2	1/2	3/4	2	1	i6						a	i		i6	i		6					m	1	1	0, 4, 3		3.0	0.0	0	4	0.0	0.0	0.25	0.0
161	161	5/8	5/8	3/4	2	1	#viio6						a	i		#viio6	#vii	o	6					o	1	1	5, 2, 8		8.0	5.0	0	4	0.0	0.0	0.25	0.0
162	162	0	0	3/4	2	1	i6						a	i		i6	i		6					m	1	1	0, 4, 3		3.0	0.0	2	2	0.5	0.125	0.125	0.5
162	162	1/8	1/8	3/4	2	1	i						a	i		i	i							m	1	1	3, 0, 4		3.0	3.0	0	4	0.0	0.0	0.25	0.0
162	162	1/4	1/4	3/4	2	1	V						a	i		V	V							M	1	1	4, 8, 5		4.0	4.0	2	2	0.5	0.125	0.125	0.5
162	162	3/8	3/8	3/4	2	1	i6						a	i		i6	i		6					m	1	1	0, 4, 3		3.0	0.0	0	4	0.0	0.0	0.25	0.0
162	162	1/2	1/2	3/4	2	1	#viio6						a	i		#viio6	#vii	o	6					o	1	1	5, 2, 8		8.0	5.0	0	4	0.0	0.0	0.25	0.0
162	162	5/8	5/8	3/4	2	1	#vio6						a	i		#vio6	#vi	o	6					o	1	1	3, 0, 6		6.0	3.0	0	4	0.0	0.0	0.25	0.0
163	163	0	0	3/4	2	1	#viio6						a	i		#viio6	#vii	o	6					o	1	1	5, 2, 8		8.0	5.0	2	2	0.5	0.125	0.125	0.5
163	163	1/8	1/8	3/4	2	1	V65	0.247866	3.3754	0.252134	/	V43	a	i		V65	V		65					Mm7	1	1	8, 5, 2, 4		4.0	8.0	0	4	0.0	0.0	0.25	0.0
163	163	1/4	1/4	3/4	2	1	i						a	i		i	i							m	1	1	3, 0, 4		3.0	3.0	1	2	0.3333333333333333	0.0625	0.1875	0.25
163	163	3/8	3/8	3/4	2	1	iv7						a	i		iv7	iv		7					mm7	1	1	2, -1, 3, 0		2.0	2.0	0	3	0.0	0.0	0.25	0.0
163	163	1/2	1/2	3/4	2	1	V(4)						a	i		V(4)	V			4				M	1	1	4, 3, 5		4.0	4.0	0	4	0.0	0.0	0.5	0.0
163	163	5/8	5/8	3/4	2	1	V						a	i		V	V							M	1	1	4, 8, 5		4.0	4.0	0	3	0.0	0.0	0.25	0.0
164	164	0	0	3/4	2	1	i|PAC}						a	i		i	i					PAC	}	m	1	1	3, 0, 4		3.0	3.0	0	2	0.0	0.0	1.5	0.0
